00099481;98009948;RUR
00099490;98009949;RUR
00099503;98009950;RUR
00099511;98009951;RUR
00099520;98009952;RUR
00099538;98009953;RUR
00099562;98009956;RUR
00099570;98009957;RUR
00099589;98009958;RUR
00099597;98009959;RUR
00099643;98009964;RUR
00099660;98009966;RUR
00099686;98009968;RUR
00099694;98009969;RUR
00099708;98009970;RUR
00099716;98009971;RUR
00099732;98009973;RUR
00099740;98009974;RUR
00099775;98009977;RUR
00099783;98009978;RUR
00099791;98009979;RUR
00099813;98009981;RUR
00099821;98009982;RUR
00099830;98009983;RUR
00099848;98009984;RUR
00099856;98009985;RUR
00099864;98009986;RUR
00099899;98009989;RUR
00099929;98009992;RUR
00099937;98009993;RUR
00099945;98009994;RUR
00099988;98009998;RUR
00099996;98009999;RUR
00100013;98010001;RUR
00100021;98010002;RUR
00100030;98010003;RUR
00100064;98010006;RUR
00100072;98010007;RUR
00100102;98010010;RUR
00100110;98010011;RUR
00100129;98010012;RUR
00100145;98010014;RUR
00100170;98010017;RUR
00100188;98010018;RUR
00100196;98010019;RUR
00100200;98010020;RUR
00100234;98010023;RUR
00100242;98010024;RUR
00100269;98010026;RUR
00100277;98010027;RUR
00100293;98010029;RUR
00100307;98010030;RUR
00100323;98010032;RUR
00100340;98010034;RUR
00100366;98010036;RUR
00100382;98010038;RUR
00100390;98010039;RUR
00100404;98010040;RUR
00100420;98010042;RUR
00100439;98010043;RUR
00100447;98010044;RUR
00100455;98010045;RUR
00100463;98010046;RUR
00100471;98010047;RUR
00100498;98010049;RUR
00100501;98010050;RUR
00100528;98010052;RUR
00100536;98010053;RUR
00100552;98010055;RUR
00100587;98010058;RUR
00100595;98010059;RUR
00100633;98010063;RUR
00100641;98010064;RUR
00100650;98010065;RUR
00100668;98010066;RUR
00100676;98010067;RUR
00100692;98010069;RUR
00100706;98010070;RUR
00100730;98010073;RUR
00100749;98010074;RUR
00100773;98010077;RUR
00100811;98010081;RUR
00100820;98010082;RUR
00100838;98010083;RUR
00100846;98010084;RUR
00100854;98010085;RUR
00100862;98010086;RUR
00100870;98010087;RUR
00100900;98010090;RUR
00100919;98010091;RUR
00100927;98010092;RUR
00100935;98010093;RUR
00100951;98010095;RUR
00100960;98010096;RUR
00100978;98010097;RUR
00100994;98010099;RUR
00101001;98010100;RUR
00101010;98010101;RUR
00101028;98010102;RUR
00101036;98010103;RUR
00101044;98010104;RUR
00101060;98010106;RUR
00101117;98010111;RUR
00101125;98010112;RUR
00101141;98010114;RUR
00101176;98010117;RUR
00101184;98010118;RUR
00101214;98010121;RUR
00101222;98010122;RUR
00101230;98010123;RUR
00101265;98010126;RUR
00101273;98010127;RUR
00101281;98010128;RUR
00101290;98010129;RUR
00101311;98010131;RUR
00101320;98010132;RUR
00101338;98010133;RUR
00101346;98010134;RUR
00101354;98010135;RUR
00101362;98010136;RUR
00101370;98010137;RUR
00101389;98010138;RUR
00101397;98010139;RUR
00101419;98010141;RUR
00101435;98010143;RUR
00101443;98010144;RUR
00101451;98010145;RUR
00101460;98010146;RUR
00101478;98010147;RUR
00101486;98010148;RUR
00101494;98010149;RUR
00101516;98010151;RUR
00101532;98010153;RUR
00101540;98010154;RUR
00101567;98010156;RUR
00101575;98010157;RUR
00101591;98010159;RUR
00101648;98010164;RUR
00101656;98010165;RUR
00101664;98010166;RUR
00101680;98010168;RUR
00101699;98010169;RUR
00101710;98010171;RUR
00101729;98010172;RUR
00101737;98010173;RUR
00101753;98010175;RUR
00101761;98010176;RUR
00101770;98010177;RUR
00101796;98010179;RUR
00101818;98010181;RUR
00101826;98010182;RUR
00101834;98010183;RUR
00101842;98010184;RUR
00101850;98010185;RUR
00101869;98010186;RUR
00101877;98010187;RUR
00101885;98010188;RUR
00101907;98010190;RUR
00101923;98010192;RUR
00101958;98010195;RUR
00101974;98010197;RUR
00101990;98010199;RUR
00102008;98010200;RUR
00102016;98010201;RUR
00102024;98010202;RUR
00102032;98010203;RUR
00102059;98010205;RUR
00102067;98010206;RUR
00102075;98010207;RUR
00102083;98010208;RUR
00102105;98010210;RUR
00102121;98010212;RUR
00102156;98010215;RUR
00102164;98010216;RUR
00102180;98010218;RUR
00102199;98010219;RUR
00102202;98010220;RUR
00102237;98010223;RUR
00102245;98010224;RUR
00102270;98010227;RUR
00102288;98010228;RUR
00102300;98010230;RUR
00102318;98010231;RUR
00102342;98010234;RUR
00102369;98010236;RUR
00102377;98010237;RUR
00102393;98010239;RUR
00102407;98010240;RUR
00102415;98010241;RUR
00102423;98010242;RUR
00102431;98010243;RUR
00102440;98010244;RUR
00102466;98010246;RUR
00102474;98010247;RUR
00102482;98010248;RUR
00102490;98010249;RUR
00102504;98010250;RUR
00102512;98010251;RUR
00102520;98010252;RUR
00102547;98010254;RUR
00102555;98010255;RUR
00102563;98010256;RUR
00102571;98010257;RUR
00102580;98010258;RUR
00102598;98010259;RUR
00102601;98010260;RUR
00102610;98010261;RUR
00102628;98010262;RUR
00102636;98010263;RUR
00102644;98010264;RUR
00102652;98010265;RUR
00102679;98010267;RUR
00102687;98010268;RUR
00102695;98010269;RUR
00102709;98010270;RUR
00102725;98010272;RUR
00102733;98010273;RUR
00102741;98010274;RUR
00102750;98010275;RUR
00102768;98010276;RUR
00102776;98010277;RUR
00102784;98010278;RUR
00102806;98010280;RUR
00102814;98010281;RUR
00102822;98010282;RUR
00102830;98010283;RUR
00102849;98010284;RUR
00102865;98010286;RUR
00102873;98010287;RUR
00102890;98010289;RUR
00102920;98010292;RUR
00102938;98010293;RUR
00102946;98010294;RUR
00102962;98010296;RUR
00102970;98010297;RUR
00102989;98010298;RUR
00102997;98010299;RUR
00103004;98010300;RUR
00103012;98010301;RUR
00103039;98010303;RUR
00103098;98010309;RUR
00103101;98010310;RUR
00103110;98010311;RUR
00103136;98010313;RUR
00103144;98010314;RUR
00103152;98010315;RUR
00103195;98010319;RUR
00103209;98010320;RUR
00103225;98010322;RUR
00103233;98010323;RUR
00103268;98010326;RUR
00103306;98010330;RUR
00103314;98010331;RUR
00103357;98010335;RUR
00103381;98010338;RUR
00103390;98010339;RUR
00103403;98010340;RUR
00103420;98010342;RUR
00103438;98010343;RUR
00103446;98010344;RUR
00103462;98010346;RUR
00103470;98010347;RUR
00103497;98010349;RUR
00103500;98010350;RUR
00103519;98010351;RUR
00103527;98010352;RUR
00103535;98010353;RUR
00103543;98010354;RUR
00103551;98010355;RUR
00103578;98010357;RUR
00103586;98010358;RUR
00103594;98010359;RUR
00103616;98010361;RUR
00103624;98010362;RUR
00103632;98010363;RUR
00103640;98010364;RUR
00103667;98010366;RUR
00103675;98010367;RUR
00103683;98010368;RUR
00103691;98010369;RUR
00103705;98010370;RUR
00103713;98010371;RUR
00103721;98010372;RUR
00104019;98010401;RUR
00104477;98010447;RUR
00104639;98010463;RUR
00104760;98010476;RUR
00104779;98010477;RUR
00104981;98010498;RUR
00105651;98010565;RUR
00105678;98010567;RUR
00105686;98010568;RUR
00105724;98010572;RUR
00105732;98010573;RUR
00106089;98010608;RUR
00106569;98010656;RUR
00106798;98010679;RUR
00107360;98010736;RUR
00107646;98010764;RUR
00108588;98010858;RUR
00108669;98010866;RUR
00109142;98010914;RUR
00109827;98010982;RUR
00110809;98011080;RUR
00111040;98011104;RUR
00111724;98011172;RUR
00114693;98011469;RUR
00115169;98011516;RUR
00115916;98011591;RUR
00117722;98011772;RUR
00117730;98011773;RUR
00117838;98011783;RUR
00117919;98011791;RUR
00117978;98011797;RUR
00118168;98011816;RUR
00118184;98011818;RUR
00118230;98011823;RUR
00118427;98011842;RUR
00118478;98011847;RUR
00118524;98011852;RUR
00118540;98011854;RUR
00118575;98011857;RUR
00118656;98011865;RUR
00118699;98011869;RUR
00118745;98011874;RUR
00118761;98011876;RUR
00118770;98011877;RUR
00118826;98011882;RUR
00118850;98011885;RUR
00118877;98011887;RUR
00118966;98011896;RUR
00118974;98011897;RUR
00119024;98011902;RUR
00119032;98011903;RUR
00119075;98011907;RUR
00119121;98011912;RUR
00119172;98011917;RUR
00119229;98011922;RUR
00119245;98011924;RUR
00119261;98011926;RUR
00119350;98011935;RUR
00119520;98011952;RUR
00119822;98011982;RUR
00119873;98011987;RUR
00120057;98012005;RUR
00120103;98012010;RUR
00120146;98012014;RUR
00120162;98012016;RUR
00120227;98012022;RUR
00120243;98012024;RUR
00120260;98012026;RUR
00120367;98012036;RUR
00120375;98012037;RUR
00120421;98012042;RUR
00120448;98012044;RUR
00120456;98012045;RUR
00120464;98012046;RUR
00120626;98012062;RUR
00120804;98012080;RUR
00120979;98012097;RUR
00121401;98012140;RUR
00121711;98012171;RUR
00121800;98012180;RUR
00121835;98012183;RUR
00121843;98012184;RUR
00121851;98012185;RUR
00121908;98012190;RUR
00121959;98012195;RUR
00121991;98012199;RUR
00122017;98012201;RUR
00122041;98012204;RUR
00122050;98012205;RUR
00122076;98012207;RUR
00122106;98012210;RUR
00122114;98012211;RUR
00122149;98012214;RUR
00122173;98012217;RUR
00122181;98012218;RUR
00122190;98012219;RUR
00122238;98012223;RUR
00122262;98012226;RUR
00122351;98012235;RUR
00122386;98012238;RUR
00122416;98012241;RUR
00122521;98012252;RUR
00122530;98012253;RUR
00122939;98012293;RUR
00122947;98012294;RUR
00123218;98012321;RUR
00123340;98012334;RUR
00123447;98012344;RUR
00123650;98012365;RUR
00123706;98012370;RUR
00123765;98012376;RUR
00123811;98012381;RUR
00123889;98012388;RUR
00124133;98012413;RUR
00124370;98012437;RUR
00124540;98012454;RUR
00124567;98012456;RUR
00124877;98012487;RUR
00125393;98012539;RUR
00125423;98012542;RUR
00125598;98012559;RUR
00126098;98012609;RUR
00126195;98012619;RUR
00126977;98012697;RUR
00127000;98012700;RUR
00127191;98012719;RUR
00127256;98012725;RUR
00128023;98012802;RUR
00128317;98012831;RUR
00128830;98012883;RUR
00129674;98012967;RUR
00129950;98012995;RUR
00130362;98013036;RUR
00130834;98013083;RUR
00130923;98013092;RUR
00130931;98013093;RUR
00130958;98013095;RUR
00130966;98013096;RUR
00130982;98013098;RUR
00130990;98013099;RUR
00131008;98013100;RUR
00131024;98013102;RUR
00131032;98013103;RUR
00131067;98013106;RUR
00131083;98013108;RUR
00131091;98013109;RUR
00131130;98013113;RUR
00131547;98013154;RUR
00131938;98013193;RUR
00132292;98013229;RUR
00132373;98013237;RUR
00134490;98013449;RUR
00134635;98013463;RUR
00135291;98013529;RUR
00135780;98013578;RUR
00136425;98013642;RUR
00136450;98013645;RUR
00136476;98013647;RUR
00136484;98013648;RUR
00136727;98013672;RUR
00136875;98013687;RUR
00137472;98013747;RUR
00137936;98013793;RUR
00138088;98013808;RUR
00138312;98013831;RUR
00138320;98013832;RUR
00139165;98013916;RUR
00144398;98014439;RUR
00144797;98014479;RUR
00144800;98014480;RUR
00145017;98014501;RUR
00145149;98014514;RUR
00145165;98014516;RUR
00145378;98014537;RUR
00146633;98014663;RUR
00147125;98014712;RUR
00147486;98014748;RUR
00147591;98014759;RUR
00147605;98014760;RUR
00147613;98014761;RUR
00147621;98014762;RUR
00147729;98014772;RUR
00147737;98014773;RUR
00147745;98014774;RUR
00147885;98014788;RUR
00147907;98014790;RUR
00147923;98014792;RUR
00147931;98014793;RUR
00148040;98014804;RUR
00148059;98014805;RUR
00148067;98014806;RUR
00148075;98014807;RUR
00148083;98014808;RUR
00148130;98014813;RUR
00148148;98014814;RUR
00148156;98014815;RUR
00148199;98014819;RUR
00148210;98014821;RUR
00148229;98014822;RUR
00148237;98014823;RUR
00148245;98014824;RUR
00148253;98014825;RUR
00148261;98014826;RUR
00148270;98014827;RUR
00148296;98014829;RUR
00148318;98014831;RUR
00148334;98014833;RUR
00148342;98014834;RUR
00148350;98014835;RUR
00148369;98014836;RUR
00148423;98014842;RUR
00148440;98014844;RUR
00148458;98014845;RUR
00148504;98014850;RUR
00148512;98014851;RUR
00148520;98014852;RUR
00148539;98014853;RUR
00148547;98014854;RUR
00148555;98014855;RUR
00148563;98014856;RUR
00148571;98014857;RUR
00148580;98014858;RUR
00148598;98014859;RUR
00148601;98014860;RUR
00148610;98014861;RUR
00148628;98014862;RUR
00148636;98014863;RUR
00148644;98014864;RUR
00148652;98014865;RUR
00148660;98014866;RUR
00148679;98014867;RUR
00148687;98014868;RUR
00148695;98014869;RUR
00148725;98014872;RUR
00148733;98014873;RUR
00148753;98014875;RUR
00148768;98014876;RUR
00148776;98014877;RUR
00148784;98014878;RUR
00148792;98014879;RUR
00148814;98014881;RUR
00148822;98014882;RUR
00148830;98014883;RUR
00148849;98014884;RUR
00148857;98014885;RUR
00148865;98014886;RUR
00148873;98014887;RUR
00148881;98014888;RUR
00148890;98014889;RUR
00148903;98014890;RUR
00148911;98014891;RUR
00148920;98014892;RUR
00148938;98014893;RUR
00148946;98014894;RUR
00148962;98014896;RUR
00148970;98014897;RUR
00148989;98014898;RUR
00148997;98014899;RUR
00149004;98014900;RUR
00149012;98014901;RUR
00149020;98014902;RUR
00149039;98014903;RUR
00149047;98014904;RUR
00149055;98014905;RUR
00149063;98014906;RUR
00149071;98014907;RUR
00149080;98014908;RUR
00149098;98014909;RUR
00149101;98014910;RUR
00149110;98014911;RUR
00149128;98014912;RUR
00149136;98014913;RUR
00149144;98014914;RUR
00149152;98014915;RUR
00149160;98014916;RUR
00149179;98014917;RUR
00149187;98014918;RUR
00149195;98014919;RUR
00149209;98014920;RUR
00149217;98014921;RUR
00149225;98014922;RUR
00149233;98014923;RUR
00149241;98014924;RUR
00149250;98014925;RUR
00149268;98014926;RUR
00149276;98014927;RUR
00149284;98014928;RUR
00149292;98014929;RUR
00149306;98014930;RUR
00149314;98014931;RUR
00149322;98014932;RUR
00149330;98014933;RUR
00149349;98014934;RUR
00149357;98014935;RUR
00149365;98014936;RUR
00149373;98014937;RUR
00149381;98014938;RUR
00149390;98014939;RUR
00149403;98014940;RUR
00149411;98014941;RUR
00149420;98014942;RUR
00149438;98014943;RUR
00149446;98014944;RUR
00149454;98014945;RUR
00149462;98014946;RUR
00149470;98014947;RUR
00149489;98014948;RUR
00149497;98014949;RUR
00149500;98014950;RUR
00149519;98014951;RUR
00149527;98014952;RUR
00149535;98014953;RUR
00149543;98014954;RUR
00149551;98014955;RUR
00149560;98014956;RUR
00149578;98014957;RUR
00149586;98014958;RUR
00149594;98014959;RUR
00149608;98014960;RUR
00149616;98014961;RUR
00149624;98014962;RUR
00149632;98014963;RUR
00149640;98014964;RUR
00149659;98014965;RUR
00149667;98014966;RUR
00149675;98014967;RUR
00149683;98014968;RUR
00149691;98014969;RUR
00149705;98014970;RUR
00149713;98014971;RUR
00149721;98014972;RUR
00149730;98014973;RUR
00149748;98014974;RUR
00149756;98014975;RUR
00149764;98014976;RUR
00149772;98014977;RUR
00149780;98014978;RUR
00149799;98014979;RUR
00149802;98014980;RUR
00149810;98014981;RUR
00149829;98014982;RUR
00149837;98014983;RUR
00149845;98014984;RUR
00149853;98014985;RUR
00149861;98014986;RUR
00149870;98014987;RUR
00149888;98014988;RUR
00149896;98014989;RUR
00149900;98014990;RUR
00149918;98014991;RUR
00149926;98014992;RUR
00149934;98014993;RUR
00149942;98014994;RUR
00149950;98014995;RUR
00149969;98014996;RUR
00149977;98014997;RUR
00149985;98014998;RUR
00149993;98014999;RUR
00150002;98015000;RUR
00150010;98015001;RUR
00150029;98015002;RUR
00150037;98015003;RUR
00150045;98015004;RUR
00150053;98015005;RUR
00150061;98015006;RUR
00150070;98015007;RUR
00150088;98015008;RUR
00150096;98015009;RUR
00150100;98015010;RUR
00150118;98015011;RUR
00150126;98015012;RUR
00150134;98015013;RUR
00150142;98015014;RUR
00150150;98015015;RUR
00150169;98015016;RUR
00150177;98015017;RUR
00150185;98015018;RUR
00150193;98015019;RUR
00150207;98015020;RUR
00150215;98015021;RUR
00150223;98015022;RUR
00150240;98015024;RUR
00150258;98015025;RUR
00150266;98015026;RUR
00150274;98015027;RUR
00150282;98015028;RUR
00150290;98015029;RUR
00150304;98015030;RUR
00150312;98015031;RUR
00150320;98015032;RUR
00150339;98015033;RUR
00150347;98015034;RUR
00150355;98015035;RUR
00150363;98015036;RUR
00150371;98015037;RUR
00150380;98015038;RUR
00150398;98015039;RUR
00150401;98015040;RUR
00150410;98015041;RUR
00150428;98015042;RUR
00150436;98015043;RUR
00150444;98015044;RUR
00150452;98015045;RUR
00150460;98015046;RUR
00150479;98015047;RUR
00150487;98015048;RUR
00150495;98015049;RUR
00150509;98015050;RUR
00150517;98015051;RUR
00150525;98015052;RUR
00150533;98015053;RUR
00150541;98015054;RUR
00150550;98015055;RUR
00150568;98015056;RUR
00150576;98015057;RUR
00150584;98015058;RUR
00150592;98015059;RUR
00150606;98015060;RUR
00150614;98015061;RUR
00150622;98015062;RUR
00150630;98015063;RUR
00150649;98015064;RUR
00150657;98015065;RUR
00150665;98015066;RUR
00150673;98015067;RUR
00150681;98015068;RUR
00150690;98015069;RUR
00150703;98015070;RUR
00150711;98015071;RUR
00150720;98015072;RUR
00150738;98015073;RUR
00150746;98015074;RUR
00150754;98015075;RUR
00150762;98015076;RUR
00150770;98015077;RUR
00150789;98015078;RUR
00150797;98015079;RUR
00150800;98015080;RUR
00150819;98015081;RUR
00150827;98015082;RUR
00150835;98015083;RUR
00150843;98015084;RUR
00150851;98015085;RUR
00150860;98015086;RUR
00150878;98015087;RUR
00150886;98015088;RUR
00150894;98015089;RUR
00150908;98015090;RUR
00150916;98015091;RUR
00150924;98015092;RUR
00150932;98015093;RUR
00150940;98015094;RUR
00150959;98015095;RUR
00150967;98015096;RUR
00150975;98015097;RUR
00150983;98015098;RUR
00150991;98015099;RUR
00151009;98015100;RUR
00151017;98015101;RUR
00151025;98015102;RUR
00151033;98015103;RUR
00151041;98015104;RUR
00151050;98015105;RUR
00151068;98015106;RUR
00151076;98015107;RUR
00151084;98015108;RUR
00151092;98015109;RUR
00151106;98015110;RUR
00151114;98015111;RUR
00151122;98015112;RUR
00151130;98015113;RUR
00151149;98015114;RUR
00151157;98015115;RUR
00151165;98015116;RUR
00151173;98015117;RUR
00151181;98015118;RUR
00151190;98015119;RUR
00151203;98015120;RUR
00151211;98015121;RUR
00151220;98015122;RUR
00151238;98015123;RUR
00151246;98015124;RUR
00151254;98015125;RUR
00151262;98015126;RUR
00151270;98015127;RUR
00151289;98015128;RUR
00151297;98015129;RUR
00151300;98015130;RUR
00151319;98015131;RUR
00151327;98015132;RUR
00151335;98015133;RUR
00151343;98015134;RUR
00151351;98015135;RUR
00151360;98015136;RUR
00151378;98015137;RUR
00151386;98015138;RUR
00151394;98015139;RUR
00151408;98015140;RUR
00151416;98015141;RUR
00151424;98015142;RUR
00151432;98015143;RUR
00151440;98015144;RUR
00151459;98015145;RUR
00151467;98015146;RUR
00151475;98015147;RUR
00151483;98015148;RUR
00151491;98015149;RUR
00151505;98015150;RUR
00151513;98015151;RUR
00151521;98015152;RUR
00151530;98015153;RUR
00151548;98015154;RUR
00151556;98015155;RUR
00151564;98015156;RUR
00151572;98015157;RUR
00151599;98015159;RUR
00151602;98015160;RUR
00151610;98015161;RUR
00151629;98015162;RUR
00151637;98015163;RUR
00151645;98015164;RUR
00151653;98015165;RUR
00151661;98015166;RUR
00151670;98015167;RUR
00151688;98015168;RUR
00151696;98015169;RUR
00151700;98015170;RUR
00151718;98015171;RUR
00151726;98015172;RUR
00151734;98015173;RUR
00151742;98015174;RUR
00151750;98015175;RUR
00151769;98015176;RUR
00151777;98015177;RUR
00151785;98015178;RUR
00151793;98015179;RUR
00151807;98015180;RUR
00151815;98015181;RUR
00151823;98015182;RUR
00151831;98015183;RUR
00151840;98015184;RUR
00151858;98015185;RUR
00151866;98015186;RUR
00151874;98015187;RUR
00151882;98015188;RUR
00151890;98015189;RUR
00151904;98015190;RUR
00151912;98015191;RUR
00151920;98015192;RUR
00151939;98015193;RUR
00151947;98015194;RUR
00151955;98015195;RUR
00151963;98015196;RUR
00151971;98015197;RUR
00151980;98015198;RUR
00151998;98015199;RUR
00152005;98015200;RUR
00152013;98015201;RUR
00152021;98015202;RUR
00152030;98015203;RUR
00152048;98015204;RUR
00152056;98015205;RUR
00152064;98015206;RUR
00152072;98015207;RUR
00152080;98015208;RUR
